time,ax,ay,az,wx,wy,wz,
14.278,-0.04,0.01,0.06,-0.00,0.00,0.01,
14.281,-0.04,0.01,0.06,-0.00,0.00,0.01,
14.283,-0.05,0.03,0.06,-0.00,0.00,0.01,
14.284,-0.05,0.03,0.06,-0.00,0.00,0.01,
14.285,-0.05,0.03,0.06,-0.00,-0.00,0.01,
14.294,-0.04,0.02,0.08,-0.00,-0.00,0.01,
14.295,-0.04,0.02,0.08,-0.00,-0.00,0.01,
14.295,-0.04,0.02,0.08,-0.00,-0.00,0.01,
14.296,-0.03,0.03,0.06,-0.00,-0.00,0.01,
14.297,-0.03,0.03,0.06,-0.00,-0.00,0.01,
14.297,-0.03,0.03,0.06,-0.00,-0.00,0.00,
14.304,-0.01,0.01,0.07,-0.00,-0.00,0.00,
14.305,-0.01,0.01,0.07,-0.00,-0.00,0.01,
14.305,-0.01,0.01,0.07,-0.00,-0.00,0.01,
14.305,0.01,0.03,0.05,-0.00,-0.00,0.01,
14.306,0.01,0.03,0.05,-0.00,-0.01,0.00,
14.306,0.01,0.03,0.05,0.00,-0.01,0.01,
14.311,0.01,0.03,0.04,0.00,-0.01,0.01,
14.312,0.01,0.03,0.04,-0.00,-0.01,0.00,
14.312,0.01,0.03,0.04,-0.00,-0.01,0.00,
14.314,0.01,0.01,0.05,-0.00,-0.01,0.00,
14.315,0.01,0.01,0.05,0.00,-0.01,0.00,
14.316,0.01,0.01,0.05,0.00,-0.01,0.00,
14.318,0.01,0.01,0.04,0.00,-0.01,0.00,
14.319,0.01,0.01,0.04,0.00,-0.01,0.00,
14.322,0.01,0.01,0.04,0.00,-0.01,0.00,
14.323,-0.02,-0.00,0.06,0.00,-0.01,0.00,
14.323,-0.02,-0.00,0.06,0.00,-0.01,0.00,
14.326,-0.02,-0.00,0.06,0.00,-0.02,0.00,
14.329,-0.03,-0.02,0.03,0.00,-0.02,0.00,
14.33,-0.03,-0.02,0.03,0.00,-0.01,0.00,
14.332,-0.03,-0.02,0.03,0.00,-0.02,0.00,
14.334,-0.02,-0.02,0.02,0.00,-0.02,0.00,
14.335,-0.02,-0.02,0.02,0.00,-0.02,0.00,
14.335,-0.02,-0.02,0.02,0.01,-0.02,0.00,
14.34,-0.01,-0.02,-0.00,0.01,-0.02,0.00,
14.341,-0.01,-0.02,-0.00,0.00,-0.02,0.00,
14.342,-0.01,-0.02,-0.00,0.00,-0.02,0.00,
14.343,0.01,-0.02,-0.06,0.00,-0.02,0.00,
14.344,0.01,-0.02,-0.06,0.01,-0.02,0.00,
14.345,0.01,-0.02,-0.06,0.00,-0.02,0.00,
14.349,0.01,-0.02,-0.07,0.00,-0.02,0.00,
14.35,0.01,-0.02,-0.07,0.00,-0.01,0.00,
14.35,0.01,-0.02,-0.07,0.00,-0.01,0.00,
14.354,0.01,-0.01,-0.07,0.00,-0.01,0.00,
14.355,0.01,-0.01,-0.07,0.00,-0.01,0.00,
14.359,0.01,-0.01,-0.07,0.01,-0.01,0.00,
14.36,0.02,-0.00,-0.07,0.01,-0.01,0.00,
14.361,0.02,-0.00,-0.07,0.01,-0.01,0.00,
14.366,0.02,-0.00,-0.07,0.01,-0.00,0.00,
14.366,0.01,0.00,-0.06,0.01,-0.00,0.00,
14.367,0.01,0.00,-0.06,0.01,-0.00,0.00,
14.367,0.01,0.00,-0.06,0.01,0.00,0.00,
14.368,-0.02,0.00,-0.07,0.01,0.00,0.00,
14.368,-0.02,0.00,-0.07,0.00,0.01,0.00,
14.371,-0.02,0.00,-0.07,0.00,0.01,0.00,
14.374,-0.05,0.01,-0.05,0.00,0.01,0.00,
14.375,-0.05,0.01,-0.05,0.00,0.01,0.00,
14.377,-0.05,0.01,-0.05,0.00,0.01,0.00,
14.378,-0.08,0.00,-0.03,0.00,0.01,0.00,
14.379,-0.08,0.00,-0.03,0.00,0.01,0.00,
14.38,-0.08,0.00,-0.03,0.00,0.01,0.00,
14.384,-0.10,0.00,-0.02,0.00,0.01,0.00,
14.385,-0.10,0.00,-0.02,0.00,0.01,0.00,
14.385,-0.10,0.00,-0.02,0.00,0.01,0.00,
14.393,-0.10,0.00,-0.02,0.00,0.01,0.00,
14.394,-0.11,0.00,-0.02,0.00,0.01,0.00,
14.394,-0.11,0.00,-0.02,0.00,0.01,0.00,
14.395,-0.11,0.00,-0.02,0.00,0.01,0.00,
14.395,-0.08,-0.00,-0.01,0.00,0.01,0.00,
14.395,-0.08,-0.00,-0.01,0.00,0.01,0.00,
14.403,-0.08,0.00,0.02,0.00,0.01,0.00,
14.404,-0.08,0.00,0.02,0.00,0.01,0.00,
14.404,-0.08,0.00,0.02,0.00,0.01,0.00,
14.405,-0.08,0.00,0.02,0.00,0.01,0.00,
14.405,-0.08,0.00,0.02,0.00,0.01,0.00,
14.409,-0.08,0.00,0.02,-0.00,0.01,0.00,
14.41,-0.06,-0.01,0.03,-0.00,0.01,0.00,
14.41,-0.06,-0.01,0.03,-0.00,0.00,0.00,
14.411,-0.06,-0.01,0.03,-0.00,0.00,0.00,
14.414,-0.05,0.00,0.03,-0.00,0.00,0.00,
14.415,-0.05,0.00,0.03,-0.00,0.00,0.00,
14.415,-0.05,0.00,0.03,-0.00,0.00,0.00,
14.419,-0.05,0.00,0.04,-0.00,0.00,0.00,
14.42,-0.05,0.00,0.04,-0.00,-0.00,0.01,
14.423,-0.05,0.00,0.04,-0.00,-0.00,0.01,
14.423,-0.03,-0.00,0.04,-0.00,-0.00,0.01,
14.425,-0.03,-0.00,0.04,-0.00,-0.01,0.00,
14.426,-0.03,-0.00,0.04,-0.00,-0.01,0.01,
14.429,0.00,-0.02,0.04,-0.00,-0.01,0.01,
14.43,0.00,-0.02,0.04,-0.00,-0.01,0.01,
14.432,0.00,-0.02,0.04,-0.00,-0.01,0.01,
14.434,0.02,-0.01,0.02,-0.00,-0.01,0.01,
14.435,0.02,-0.01,0.02,-0.00,-0.02,0.01,
14.437,0.02,-0.01,0.02,-0.00,-0.02,0.00,
14.438,0.05,0.00,0.01,-0.00,-0.02,0.00,
14.439,0.05,0.00,0.01,-0.00,-0.02,0.00,
14.442,0.05,0.00,0.01,-0.01,-0.02,0.01,
14.444,0.08,-0.00,-0.01,-0.01,-0.02,0.01,
14.445,0.08,-0.00,-0.01,-0.00,-0.02,0.01,
14.447,0.08,-0.00,-0.01,-0.00,-0.02,0.01,
14.449,0.13,-0.00,-0.02,-0.00,-0.02,0.01,
14.45,0.13,-0.00,-0.02,-0.00,-0.01,0.01,
14.451,0.13,-0.00,-0.02,-0.00,-0.01,0.00,
14.455,0.11,0.01,-0.02,-0.00,-0.01,0.00,
14.456,0.11,0.01,-0.02,-0.00,-0.01,0.00,
14.457,0.11,0.01,-0.02,-0.00,-0.01,0.00,
14.458,0.13,0.01,0.01,-0.00,-0.01,0.00,
14.459,0.13,0.01,0.01,0.00,-0.00,0.00,
14.461,0.13,0.01,0.01,0.00,-0.00,0.00,
14.463,0.10,0.01,0.00,0.00,-0.00,0.00,
14.464,0.10,0.01,0.00,0.00,-0.00,0.00,
14.466,0.10,0.01,0.00,0.00,0.00,0.00,
14.469,0.09,0.02,0.03,0.00,0.00,0.00,
14.469,0.09,0.02,0.03,0.00,0.00,-0.00,
14.471,0.09,0.02,0.03,0.00,0.00,0.00,
14.475,0.06,0.03,0.02,0.00,0.00,0.00,
14.475,0.06,0.03,0.02,0.00,0.00,0.00,
14.476,0.06,0.03,0.02,0.01,0.00,0.00,
14.479,0.05,0.04,0.02,0.01,0.00,0.00,
14.48,0.05,0.04,0.02,0.01,0.00,0.00,
14.482,0.05,0.04,0.02,0.01,-0.00,0.00,
14.485,0.04,0.04,0.01,0.01,-0.00,0.00,
14.485,0.04,0.04,0.01,0.01,-0.00,0.00,
14.486,0.04,0.04,0.01,0.01,-0.00,0.00,
14.493,0.03,0.03,0.03,0.01,-0.00,0.00,
14.494,0.03,0.03,0.03,0.01,-0.00,0.00,
14.494,0.03,0.03,0.03,0.01,-0.00,0.00,
14.495,0.03,0.03,0.03,0.01,-0.00,0.00,
14.495,0.03,0.03,0.03,0.01,-0.00,0.00,
14.496,0.03,0.03,0.03,0.01,-0.01,0.00,
14.501,0.04,0.02,0.01,0.01,-0.01,0.00,
14.502,0.04,0.02,0.01,0.01,-0.01,0.00,
14.503,0.04,0.02,0.01,0.01,-0.01,0.00,
14.513,0.05,-0.00,0.02,0.01,-0.01,0.00,
14.514,0.05,-0.00,0.02,0.01,-0.01,0.00,
14.515,0.05,-0.00,0.02,0.01,-0.02,0.01,
14.515,0.04,-0.01,-0.01,0.01,-0.02,0.01,
14.516,0.04,-0.01,-0.01,0.01,-0.02,0.00,
14.516,0.04,-0.01,-0.01,0.01,-0.02,0.00,
14.517,0.03,-0.01,-0.01,0.01,-0.02,0.00,
14.517,0.03,-0.01,-0.01,0.01,-0.02,0.00,
14.518,0.03,-0.01,-0.01,0.01,-0.02,0.00,
14.519,0.02,-0.02,-0.03,0.01,-0.02,0.00,
14.52,0.02,-0.02,-0.03,0.01,-0.02,0.01,
14.523,0.02,-0.02,-0.03,0.01,-0.02,0.01,
14.526,0.01,-0.01,-0.04,0.01,-0.02,0.01,
14.527,0.01,-0.01,-0.04,0.01,-0.03,0.01,
14.527,0.01,-0.01,-0.04,0.01,-0.03,0.01,
14.532,-0.00,0.01,-0.05,0.01,-0.03,0.01,
14.535,-0.00,0.01,-0.05,0.01,-0.03,0.00,
14.536,-0.00,0.01,-0.05,0.01,-0.03,0.01,
14.537,-0.01,-0.01,-0.08,0.01,-0.03,0.01,
14.537,-0.01,-0.01,-0.08,0.01,-0.03,0.01,
14.538,-0.01,-0.01,-0.08,0.01,-0.03,0.01,
14.54,-0.00,-0.03,-0.09,0.01,-0.03,0.01,
14.541,-0.00,-0.03,-0.09,0.01,-0.03,0.00,
14.547,-0.00,-0.03,-0.09,0.01,-0.03,0.01,
14.548,0.01,-0.03,-0.10,0.01,-0.03,0.01,
14.548,0.01,-0.03,-0.10,0.01,-0.03,0.00,
14.548,0.01,-0.03,-0.10,0.01,-0.02,0.00,
14.549,0.02,-0.04,-0.09,0.01,-0.02,0.00,
14.549,0.02,-0.04,-0.09,0.01,-0.02,0.01,
14.551,0.02,-0.04,-0.09,0.01,-0.02,0.00,
14.554,0.00,-0.03,-0.07,0.01,-0.02,0.00,
14.555,0.00,-0.03,-0.07,0.01,-0.02,0.00,
14.556,0.00,-0.03,-0.07,0.01,-0.02,0.00,
14.559,-0.01,-0.05,-0.04,0.01,-0.02,0.00,
14.559,-0.01,-0.05,-0.04,0.01,-0.02,0.00,
14.561,-0.01,-0.05,-0.04,0.01,-0.01,0.00,
14.565,0.00,-0.05,-0.03,0.01,-0.01,0.00,
14.565,0.00,-0.05,-0.03,0.01,-0.01,0.00,
14.567,0.00,-0.05,-0.03,0.01,-0.01,0.00,
14.569,-0.02,-0.03,-0.01,0.01,-0.01,0.00,
14.57,-0.02,-0.03,-0.01,0.01,-0.01,0.00,
14.571,-0.02,-0.03,-0.01,0.01,-0.01,0.00,
14.574,-0.03,-0.02,-0.01,0.01,-0.01,0.00,
14.577,-0.03,-0.02,-0.01,0.01,-0.01,0.00,
14.577,-0.03,-0.02,-0.01,0.01,-0.01,0.00,
14.579,-0.02,-0.01,-0.01,0.01,-0.01,0.00,
14.58,-0.02,-0.01,-0.01,0.01,-0.01,0.00,
14.582,-0.02,-0.01,-0.01,0.01,-0.01,0.00,
14.583,-0.01,0.02,-0.02,0.01,-0.01,0.00,
14.584,-0.01,0.02,-0.02,0.01,-0.01,0.00,
14.592,-0.01,0.02,-0.02,0.01,-0.01,0.00,
14.593,-0.03,0.02,-0.00,0.01,-0.01,0.00,
14.594,-0.03,0.02,-0.00,0.01,-0.02,0.00,
14.594,-0.03,0.02,-0.00,0.01,-0.02,0.00,
14.595,-0.01,0.03,-0.02,0.01,-0.02,0.00,
14.595,-0.01,0.03,-0.02,0.01,-0.02,0.00,
14.599,-0.01,0.03,-0.02,0.01,-0.02,0.00,
14.599,0.02,0.02,-0.02,0.01,-0.02,0.00,
14.6,0.02,0.02,-0.02,0.01,-0.02,0.00,
14.604,0.02,0.02,-0.02,0.00,-0.02,0.00,
14.604,0.02,0.01,-0.01,0.00,-0.02,0.00,
14.605,0.02,0.01,-0.01,0.00,-0.02,0.00,
14.608,0.02,0.01,-0.01,0.00,-0.02,-0.00,
14.609,0.01,0.00,-0.01,0.00,-0.02,-0.00,
14.612,0.01,0.00,-0.01,0.00,-0.02,-0.00,
14.613,0.01,0.00,-0.01,0.00,-0.03,0.00,
14.614,0.01,0.01,-0.03,0.00,-0.03,0.00,
14.614,0.01,0.01,-0.03,0.00,-0.03,0.00,
14.617,0.01,0.01,-0.03,0.00,-0.03,0.00,
14.62,0.01,0.02,-0.02,0.00,-0.03,0.00,
14.621,0.01,0.02,-0.02,0.00,-0.03,0.00,
14.621,0.01,0.02,-0.02,0.00,-0.03,0.00,
14.625,0.01,0.01,-0.04,0.00,-0.03,0.00,
14.625,0.01,0.01,-0.04,0.00,-0.03,0.00,
14.627,0.01,0.01,-0.04,0.00,-0.03,0.00,
14.629,0.04,0.00,-0.05,0.00,-0.03,0.00,
14.629,0.04,0.00,-0.05,0.00,-0.03,0.00,
14.631,0.04,0.00,-0.05,0.00,-0.03,0.01,
14.634,0.05,0.01,-0.07,0.00,-0.03,0.01,
14.635,0.05,0.01,-0.07,0.00,-0.03,0.00,
14.636,0.05,0.01,-0.07,0.00,-0.03,0.00,
14.639,0.04,0.01,-0.06,0.00,-0.03,0.00,
14.64,0.04,0.01,-0.06,0.00,-0.03,0.00,
14.642,0.04,0.01,-0.06,0.01,-0.03,0.00,
14.644,0.05,-0.00,-0.04,0.01,-0.03,0.00,
14.645,0.05,-0.00,-0.04,0.00,-0.03,0.00,
14.647,0.05,-0.00,-0.04,0.00,-0.02,0.00,
14.65,0.04,-0.01,-0.05,0.00,-0.02,0.00,
14.651,0.04,-0.01,-0.05,0.01,-0.02,0.00,
14.651,0.04,-0.01,-0.05,0.01,-0.02,0.00,
14.656,0.02,-0.03,-0.02,0.01,-0.02,0.00,
14.657,0.02,-0.03,-0.02,0.01,-0.02,0.00,
14.658,0.02,-0.03,-0.02,0.01,-0.02,0.00,
14.659,0.02,-0.02,0.01,0.01,-0.02,0.00,
14.66,0.02,-0.02,0.01,0.01,-0.02,0.00,
14.662,0.02,-0.02,0.01,0.01,-0.02,0.00,
14.665,0.01,-0.02,-0.00,0.01,-0.02,0.00,
14.666,0.01,-0.02,-0.00,0.01,-0.02,0.00,
14.666,0.01,-0.02,-0.00,0.01,-0.02,0.00,
14.67,0.01,-0.02,-0.01,0.01,-0.02,0.00,
14.671,0.01,-0.02,-0.01,0.01,-0.02,0.00,
14.671,0.01,-0.02,-0.01,0.01,-0.02,0.00,
14.675,0.01,-0.03,-0.01,0.01,-0.02,0.00,
14.676,0.01,-0.03,-0.01,0.01,-0.02,0.00,
14.677,0.01,-0.03,-0.01,0.01,-0.02,0.00,
14.68,0.01,-0.03,-0.02,0.01,-0.02,0.00,
14.681,0.01,-0.03,-0.02,0.01,-0.02,0.00,
14.681,0.01,-0.03,-0.02,0.01,-0.02,0.00,
14.686,0.02,-0.03,-0.04,0.01,-0.02,0.00,
14.686,0.02,-0.03,-0.04,0.01,-0.02,0.00,
14.687,0.02,-0.03,-0.04,0.01,-0.02,0.00,
14.693,0.03,-0.01,-0.03,0.01,-0.02,0.00,
14.694,0.03,-0.01,-0.03,0.01,-0.02,0.00,
14.695,0.03,-0.01,-0.03,0.01,-0.02,0.00,
14.695,0.04,-0.00,-0.05,0.01,-0.02,0.00,
14.7,0.04,-0.00,-0.05,0.00,-0.01,0.00,
14.701,0.04,-0.00,-0.05,0.01,-0.02,0.00,
14.701,0.03,0.01,-0.06,0.01,-0.02,0.00,
14.702,0.03,0.01,-0.06,0.01,-0.01,0.00,
14.702,0.03,0.01,-0.06,0.00,-0.01,-0.00,
14.712,0.02,0.02,-0.05,0.00,-0.01,-0.00,
14.713,0.02,0.02,-0.05,0.00,-0.01,0.00,
14.713,0.02,0.02,-0.05,0.00,-0.01,-0.00,
14.714,0.03,0.01,-0.05,0.00,-0.01,-0.00,
14.714,0.03,0.01,-0.05,0.00,-0.01,0.00,
14.714,0.03,0.01,-0.05,0.00,-0.02,-0.00,
14.714,0.01,0.00,-0.05,0.00,-0.02,-0.00,
14.714,0.01,0.00,-0.05,0.00,-0.02,-0.00,
14.717,0.01,0.00,-0.05,0.00,-0.02,-0.00,
14.72,0.01,-0.01,-0.05,0.00,-0.02,-0.00,
14.721,0.01,-0.01,-0.05,-0.00,-0.02,0.00,
14.723,0.01,-0.01,-0.05,-0.00,-0.02,-0.00,
14.724,0.01,-0.01,-0.04,-0.00,-0.02,-0.00,
14.725,0.01,-0.01,-0.04,-0.00,-0.02,-0.00,
14.726,0.01,-0.01,-0.04,0.00,-0.02,-0.00,
14.73,0.00,-0.02,-0.04,0.00,-0.02,-0.00,
14.73,0.00,-0.02,-0.04,0.00,-0.02,0.00,
14.732,0.00,-0.02,-0.04,0.00,-0.03,-0.00,
14.735,-0.00,-0.04,-0.03,0.00,-0.03,-0.00,
14.735,-0.00,-0.04,-0.03,0.00,-0.03,-0.00,
14.739,-0.00,-0.04,-0.03,0.00,-0.03,0.00,
14.739,-0.00,-0.05,-0.03,0.00,-0.03,0.00,
14.74,-0.00,-0.05,-0.03,-0.00,-0.03,-0.00,
14.741,-0.00,-0.05,-0.03,0.00,-0.03,-0.00,
14.745,-0.02,-0.06,-0.02,0.00,-0.03,-0.00,
14.746,-0.02,-0.06,-0.02,0.00,-0.03,-0.00,
14.748,-0.02,-0.06,-0.02,0.00,-0.03,-0.00,
14.75,-0.01,-0.06,-0.01,0.00,-0.03,-0.00,
14.75,-0.01,-0.06,-0.01,0.00,-0.03,0.00,
14.752,-0.01,-0.06,-0.01,0.01,-0.03,0.00,
14.755,-0.02,-0.06,0.02,0.01,-0.03,0.00,
14.756,-0.02,-0.06,0.02,0.01,-0.03,-0.00,
14.757,-0.02,-0.06,0.02,0.01,-0.03,-0.00,
14.76,-0.03,-0.06,0.02,0.01,-0.03,-0.00,
14.761,-0.03,-0.06,0.02,0.01,-0.03,-0.00,
14.762,-0.03,-0.06,0.02,0.01,-0.03,0.00,
14.767,-0.01,-0.05,0.02,0.01,-0.03,0.00,
14.767,-0.01,-0.05,0.02,0.01,-0.03,0.00,
14.768,-0.01,-0.05,0.02,0.01,-0.03,0.00,
14.771,-0.01,-0.04,0.02,0.01,-0.03,0.00,
14.771,-0.01,-0.04,0.02,0.01,-0.03,-0.00,
14.772,-0.01,-0.04,0.02,0.01,-0.02,-0.00,
14.776,-0.00,-0.04,0.01,0.01,-0.02,-0.00,
14.777,-0.00,-0.04,0.01,0.01,-0.02,0.00,
14.778,-0.00,-0.04,0.01,0.01,-0.02,0.00,
14.781,-0.01,-0.01,0.01,0.01,-0.02,0.00,
14.781,-0.01,-0.01,0.01,0.01,-0.02,0.00,
14.782,-0.01,-0.01,0.01,0.01,-0.02,0.00,
14.786,-0.02,0.00,-0.00,0.01,-0.02,0.00,
14.787,-0.02,0.00,-0.00,0.01,-0.02,0.00,
14.787,-0.02,0.00,-0.00,0.01,-0.01,0.00,
14.795,-0.02,0.04,0.01,0.01,-0.01,0.00,
14.797,-0.02,0.04,0.01,0.01,-0.01,0.00,
14.797,-0.02,0.04,0.01,0.01,-0.01,0.00,
14.797,-0.03,0.05,0.02,0.01,-0.01,0.00,
14.798,-0.03,0.05,0.02,0.01,-0.01,0.00,
14.798,-0.03,0.05,0.02,0.01,-0.01,0.00,
14.8,-0.03,0.05,-0.02,0.01,-0.01,0.00,
14.801,-0.03,0.05,-0.02,0.00,-0.01,0.00,
14.802,-0.03,0.05,-0.02,0.00,-0.01,0.00,
14.814,-0.03,0.05,-0.01,0.00,-0.01,0.00,
14.814,-0.03,0.05,-0.01,0.00,-0.01,0.00,
14.815,-0.03,0.05,-0.01,0.00,-0.01,0.00,
14.815,-0.02,0.05,-0.01,0.00,-0.01,0.00,
14.816,-0.02,0.05,-0.01,0.00,-0.01,0.00,
14.816,-0.02,0.05,-0.01,0.00,-0.01,0.00,
14.816,0.00,0.06,-0.00,0.00,-0.01,0.00,
14.817,0.00,0.06,-0.00,0.00,-0.01,0.01,
14.817,0.00,0.06,-0.00,0.01,-0.01,0.01,
14.82,0.02,0.04,-0.02,0.01,-0.01,0.01,
14.82,0.02,0.04,-0.02,0.01,-0.01,0.00,
14.823,0.02,0.04,-0.02,0.01,-0.01,0.00,
14.825,0.03,0.04,-0.01,0.01,-0.01,0.00,
14.826,0.03,0.04,-0.01,0.01,-0.01,0.00,
14.827,0.03,0.04,-0.01,0.01,-0.01,0.00,
14.832,0.03,0.01,-0.00,0.01,-0.01,0.00,
14.832,0.03,0.01,-0.00,0.01,-0.01,0.00,
14.833,0.03,0.01,-0.00,0.01,-0.01,0.00,
14.835,0.03,0.01,0.02,0.01,-0.01,0.00,
14.836,0.03,0.01,0.02,0.01,-0.01,0.00,
14.839,0.03,0.01,0.02,0.01,-0.01,0.00,
14.84,0.05,-0.00,0.02,0.01,-0.01,0.00,
14.841,0.05,-0.00,0.02,0.01,-0.01,0.00,
14.844,0.05,-0.00,0.02,0.01,-0.01,-0.00,
14.845,0.03,-0.02,0.03,0.01,-0.01,-0.00,
14.846,0.03,-0.02,0.03,0.01,-0.01,0.00,
14.847,0.03,-0.02,0.03,0.01,-0.01,-0.00,
14.85,0.04,-0.04,0.02,0.01,-0.01,-0.00,
14.851,0.04,-0.04,0.02,0.01,-0.01,-0.00,
14.853,0.04,-0.04,0.02,0.01,-0.01,0.00,
14.856,0.03,-0.04,0.02,0.01,-0.01,0.00,
14.857,0.03,-0.04,0.02,0.01,-0.01,0.00,
14.858,0.03,-0.04,0.02,0.01,-0.01,-0.00,
14.859,0.03,-0.04,0.04,0.01,-0.01,-0.00,
14.86,0.03,-0.04,0.04,0.01,-0.01,-0.00,
14.865,0.03,-0.04,0.04,0.01,-0.01,-0.00,
14.866,0.04,-0.03,0.02,0.01,-0.01,-0.00,
14.867,0.04,-0.03,0.02,0.01,-0.01,-0.00,
14.868,0.04,-0.03,0.02,0.01,-0.01,-0.00,
14.87,0.03,-0.04,0.01,0.01,-0.01,-0.00,
14.871,0.03,-0.04,0.01,0.01,-0.01,-0.00,
14.873,0.03,-0.04,0.01,0.01,-0.01,-0.00,
14.876,0.03,-0.04,0.01,0.01,-0.01,-0.00,
14.877,0.02,-0.01,0.01,0.01,-0.01,-0.00,
14.877,0.02,-0.01,0.01,0.01,-0.01,-0.01,
14.88,0.03,-0.02,0.01,0.01,-0.01,-0.01,
14.881,0.03,-0.02,0.01,0.01,-0.01,-0.00,
14.883,0.03,-0.02,0.01,0.01,-0.01,-0.00,
14.885,0.02,-0.01,0.01,0.01,-0.01,-0.00,
14.886,0.02,-0.01,0.01,0.01,-0.00,-0.00,
14.89,0.02,-0.01,0.01,0.01,-0.00,-0.00,
14.89,0.00,0.01,-0.01,0.01,-0.00,-0.00,
14.891,0.00,0.01,-0.01,0.01,-0.00,-0.00,
14.892,0.00,0.01,-0.01,0.01,-0.00,-0.00,
14.896,0.00,0.02,-0.00,0.01,-0.00,-0.00,
14.896,0.00,0.02,-0.00,0.01,-0.00,-0.00,
14.897,0.00,0.02,-0.00,0.01,-0.00,-0.00,
14.901,0.00,0.01,-0.01,0.01,-0.00,-0.00,
14.902,0.00,0.01,-0.01,0.01,-0.00,-0.00,
14.902,0.00,0.01,-0.01,0.01,-0.00,-0.00,
14.908,-0.00,0.02,-0.00,0.01,-0.00,-0.00,
14.909,-0.00,0.02,-0.00,0.01,-0.00,-0.00,
14.909,-0.00,0.02,-0.00,0.01,-0.00,-0.00,
14.91,0.00,0.02,-0.01,0.01,-0.00,-0.00,
14.911,0.00,0.02,-0.01,0.00,-0.00,-0.00,
14.912,0.00,0.02,-0.01,0.01,-0.00,-0.00,
14.915,0.01,0.02,-0.00,0.01,-0.00,-0.00,
14.916,0.01,0.02,-0.00,0.01,-0.00,-0.00,
14.919,0.01,0.02,-0.00,0.01,-0.00,-0.00,
14.92,-0.00,0.01,0.02,0.01,-0.00,-0.00,
14.92,-0.00,0.01,0.02,0.01,-0.00,-0.00,
14.922,-0.00,0.01,0.02,0.01,-0.00,-0.00,
14.925,0.02,-0.01,0.02,0.01,-0.00,-0.00,
14.925,0.02,-0.01,0.02,0.01,-0.00,-0.00,
14.928,0.02,-0.01,0.02,0.01,-0.00,-0.00,
14.93,0.01,-0.02,0.03,0.01,-0.00,-0.00,
14.931,0.01,-0.02,0.03,0.01,-0.00,0.00,
14.932,0.01,-0.02,0.03,0.01,-0.00,-0.00,
14.935,0.00,-0.02,0.03,0.01,-0.00,-0.00,
14.936,0.00,-0.02,0.03,0.01,0.00,-0.00,
14.939,0.00,-0.02,0.03,0.01,-0.00,-0.00,
14.94,-0.01,-0.02,0.04,0.01,-0.00,-0.00,
14.94,-0.01,-0.02,0.04,0.01,0.00,-0.00,
14.943,-0.01,-0.02,0.04,0.01,-0.00,-0.00,
14.945,0.01,-0.01,0.03,0.01,-0.00,-0.00,
14.946,0.01,-0.01,0.03,0.01,-0.00,-0.00,
14.947,0.01,-0.01,0.03,0.01,-0.00,0.00,
14.949,0.02,0.00,0.03,0.01,-0.00,0.00,
14.95,0.02,0.00,0.03,0.01,-0.00,0.00,
14.954,0.02,0.00,0.03,0.01,-0.00,0.00,
14.957,0.05,0.01,0.02,0.01,-0.00,0.00,
14.958,0.05,0.01,0.02,0.01,-0.00,0.00,
14.958,0.05,0.01,0.02,0.01,-0.00,-0.00,
14.96,0.06,0.02,0.01,0.01,-0.00,-0.00,
14.961,0.06,0.02,0.01,0.01,-0.00,-0.00,
14.962,0.06,0.02,0.01,0.01,-0.00,-0.00,
14.965,0.08,0.00,0.02,0.01,-0.00,-0.00,
14.966,0.08,0.00,0.02,0.01,-0.00,-0.00,
14.967,0.08,0.00,0.02,0.01,-0.00,-0.00,
14.972,0.08,0.00,0.00,0.01,-0.00,-0.00,
14.973,0.08,0.00,0.00,0.01,-0.00,-0.00,
14.973,0.08,0.00,0.00,0.01,-0.00,-0.00,
14.975,0.11,0.01,0.02,0.01,-0.00,-0.00,
14.976,0.11,0.01,0.02,0.01,-0.00,-0.00,
14.978,0.11,0.01,0.02,0.01,0.00,-0.00,
14.98,0.10,-0.00,0.01,0.01,0.00,-0.00,
14.98,0.10,-0.00,0.01,0.01,0.00,-0.00,
14.982,0.10,-0.00,0.01,0.01,0.00,-0.00,
14.986,0.09,-0.00,0.03,0.01,0.00,-0.00,
14.987,0.09,-0.00,0.03,0.01,0.00,-0.00,
14.987,0.09,-0.00,0.03,0.01,0.00,-0.00,
14.995,0.08,0.00,0.04,0.01,0.00,-0.00,
14.995,0.08,0.00,0.04,0.01,0.00,-0.00,
14.996,0.08,0.00,0.04,0.01,0.00,-0.00,
14.996,0.06,-0.01,0.03,0.01,0.00,-0.00,
14.997,0.06,-0.01,0.03,0.01,0.00,-0.00,
14.997,0.06,-0.01,0.03,0.01,0.00,-0.01,
15.004,0.06,-0.01,0.02,0.01,0.00,-0.01,
15.005,0.06,-0.01,0.02,0.01,0.00,-0.00,
15.005,0.06,-0.01,0.02,0.01,0.01,-0.00,
15.005,0.03,-0.01,0.02,0.01,0.01,-0.00,
15.006,0.03,-0.01,0.02,0.01,0.00,-0.00,
15.014,0.03,-0.01,0.02,0.01,0.00,-0.01,
15.015,0.01,-0.01,0.03,0.01,0.00,-0.01,
15.015,0.01,-0.01,0.03,0.01,0.01,-0.00,
15.015,0.01,-0.01,0.03,0.01,0.01,-0.00,
15.015,-0.00,-0.00,0.05,0.01,0.01,-0.00,
