time,ax,ay,az,wx,wy,wz,
9.993,0.06,1.34,1.68,-0.41,-0.57,-0.07,
9.995,0.04,1.56,1.74,-0.41,-0.57,-0.07,
9.996,0.04,1.56,1.74,-0.41,-0.58,-0.07,
9.998,0.04,1.56,1.74,-0.42,-0.58,-0.08,
10.0,-0.01,1.67,1.85,-0.42,-0.58,-0.08,
10.001,-0.01,1.67,1.85,-0.42,-0.58,-0.09,
10.003,-0.01,1.67,1.85,-0.43,-0.58,-0.10,
10.005,-0.00,1.69,1.95,-0.43,-0.58,-0.10,
10.006,-0.00,1.69,1.95,-0.44,-0.57,-0.11,
10.008,-0.00,1.69,1.95,-0.44,-0.55,-0.13,
10.011,-0.00,1.68,2.01,-0.44,-0.55,-0.13,
10.011,-0.00,1.68,2.01,-0.45,-0.54,-0.14,
10.012,-0.00,1.68,2.01,-0.46,-0.52,-0.15,
10.015,-0.11,1.66,2.03,-0.46,-0.52,-0.15,
10.015,-0.11,1.66,2.03,-0.47,-0.50,-0.17,
10.018,-0.11,1.66,2.03,-0.48,-0.49,-0.18,
10.024,-0.22,1.65,1.99,-0.48,-0.49,-0.18,
10.024,-0.22,1.65,1.99,-0.49,-0.47,-0.19,
10.025,-0.22,1.65,1.99,-0.51,-0.45,-0.20,
10.025,-0.33,1.69,1.97,-0.51,-0.45,-0.20,
10.026,-0.33,1.69,1.97,-0.52,-0.44,-0.21,
10.028,-0.33,1.69,1.97,-0.53,-0.42,-0.21,
10.03,-0.45,1.80,1.96,-0.53,-0.42,-0.21,
10.031,-0.45,1.80,1.96,-0.55,-0.42,-0.22,
10.033,-0.45,1.80,1.96,-0.57,-0.41,-0.22,
10.04,-0.64,1.86,1.85,-0.57,-0.41,-0.22,
10.041,-0.64,1.86,1.85,-0.59,-0.40,-0.22,
10.042,-0.64,1.86,1.85,-0.60,-0.40,-0.21,
10.042,-0.84,1.96,1.80,-0.60,-0.40,-0.21,
10.043,-0.84,1.96,1.80,-0.62,-0.39,-0.21,
10.043,-0.84,1.96,1.80,-0.64,-0.39,-0.20,
10.048,-0.96,2.19,1.81,-0.64,-0.39,-0.20,
10.048,-0.96,2.19,1.81,-0.65,-0.40,-0.18,
10.049,-0.96,2.19,1.81,-0.68,-0.41,-0.17,
10.051,-1.14,2.26,1.61,-0.68,-0.41,-0.17,
10.052,-1.14,2.26,1.61,-0.69,-0.40,-0.15,
10.053,-1.14,2.26,1.61,-0.70,-0.40,-0.13,
10.061,-1.26,2.33,1.53,-0.70,-0.40,-0.13,
10.062,-1.26,2.33,1.53,-0.71,-0.40,-0.11,
10.062,-1.26,2.33,1.53,-0.72,-0.40,-0.08,
10.063,-1.07,2.38,1.57,-0.72,-0.40,-0.08,
10.064,-1.07,2.38,1.57,-0.73,-0.41,-0.07,
10.064,-1.07,2.38,1.57,-0.74,-0.42,-0.05,
10.066,-1.18,2.26,1.34,-0.74,-0.42,-0.05,
10.067,-1.18,2.26,1.34,-0.73,-0.41,-0.03,
10.07,-1.18,2.26,1.34,-0.73,-0.40,-0.00,
10.071,-1.12,2.04,1.50,-0.73,-0.40,-0.00,
10.071,-1.12,2.04,1.50,-0.72,-0.41,0.02,
10.078,-1.12,2.04,1.50,-0.70,-0.43,0.04,
10.078,-0.65,1.95,1.82,-0.70,-0.43,0.04,
10.079,-0.65,1.95,1.82,-0.69,-0.47,0.05,
10.08,-0.65,1.95,1.82,-0.68,-0.49,0.05,
10.08,-0.66,1.65,1.60,-0.68,-0.49,0.05,
10.083,-0.66,1.65,1.60,-0.66,-0.50,0.07,
10.084,-0.66,1.65,1.60,-0.64,-0.51,0.09,
10.087,-0.59,1.43,1.78,-0.64,-0.51,0.09,
10.087,-0.59,1.43,1.78,-0.61,-0.53,0.11,
10.089,-0.59,1.43,1.78,-0.58,-0.56,0.13,
10.091,-0.14,1.32,1.67,-0.58,-0.56,0.13,
10.092,-0.14,1.32,1.67,-0.57,-0.60,0.13,
10.093,-0.14,1.32,1.67,-0.55,-0.62,0.14,
10.095,-0.16,0.98,1.51,-0.55,-0.62,0.14,
10.095,-0.16,0.98,1.51,-0.52,-0.62,0.16,
10.099,-0.16,0.98,1.51,-0.50,-0.63,0.17,
10.102,-0.03,0.81,1.48,-0.50,-0.63,0.17,
10.103,-0.03,0.81,1.48,-0.47,-0.63,0.18,
10.103,-0.03,0.81,1.48,-0.44,-0.64,0.19,
10.106,0.08,0.81,1.37,-0.44,-0.64,0.19,
10.107,0.08,0.81,1.37,-0.42,-0.64,0.20,
10.108,0.08,0.81,1.37,-0.40,-0.64,0.20,
10.111,0.34,0.49,1.21,-0.40,-0.64,0.20,
10.111,0.34,0.49,1.21,-0.37,-0.63,0.20,
10.113,0.34,0.49,1.21,-0.35,-0.61,0.20,
10.116,0.30,0.33,1.00,-0.35,-0.61,0.20,
10.117,0.30,0.33,1.00,-0.32,-0.59,0.20,
10.117,0.30,0.33,1.00,-0.29,-0.56,0.20,
10.121,0.30,0.33,1.00,-0.26,-0.51,0.20,
10.122,0.34,0.12,0.82,-0.26,-0.51,0.20,
10.123,0.34,0.12,0.82,-0.23,-0.47,0.20,
10.126,0.34,-0.06,0.70,-0.23,-0.47,0.20,
10.127,0.34,-0.06,0.70,-0.20,-0.41,0.19,
10.128,0.34,-0.06,0.70,-0.16,-0.36,0.18,
10.132,0.28,-0.07,0.57,-0.16,-0.36,0.18,
10.132,0.28,-0.07,0.57,-0.13,-0.30,0.17,
10.133,0.28,-0.07,0.57,-0.09,-0.23,0.17,
10.142,0.21,-0.03,0.37,-0.09,-0.23,0.17,
10.143,0.21,-0.03,0.37,-0.05,-0.15,0.16,
10.143,0.21,-0.03,0.37,-0.01,-0.07,0.16,
10.148,0.09,-0.00,0.18,-0.01,-0.07,0.16,
10.148,0.09,-0.00,0.18,0.04,0.01,0.15,
10.149,0.09,-0.00,0.18,0.08,0.10,0.14,
10.149,-0.03,0.05,0.02,0.08,0.10,0.14,
10.15,-0.03,0.05,0.02,0.13,0.19,0.14,
10.151,-0.03,0.05,0.02,0.17,0.28,0.13,
10.151,-0.11,0.12,-0.02,0.17,0.28,0.13,
10.16,-0.11,0.12,-0.02,0.21,0.36,0.12,
10.161,-0.11,0.12,-0.02,0.26,0.44,0.12,
10.162,-0.18,0.21,0.02,0.26,0.44,0.12,
10.162,-0.18,0.21,0.02,0.30,0.52,0.11,
10.163,-0.18,0.21,0.02,0.34,0.59,0.10,
10.163,-0.18,0.21,0.02,0.38,0.66,0.09,
10.164,-0.24,0.28,0.14,0.38,0.66,0.09,
10.164,-0.24,0.28,0.14,0.41,0.72,0.08,
10.165,-0.33,0.35,0.27,0.41,0.72,0.08,
10.171,-0.33,0.35,0.27,0.45,0.77,0.08,
10.172,-0.33,0.35,0.27,0.48,0.81,0.07,
10.172,-0.33,0.35,0.27,0.50,0.84,0.07,
10.173,-0.40,0.45,0.49,0.50,0.84,0.07,
10.176,-0.46,0.58,0.71,0.50,0.84,0.07,
10.177,-0.46,0.58,0.71,0.53,0.88,0.06,
10.177,-0.46,0.58,0.71,0.55,0.90,0.06,
10.178,-0.46,0.58,0.71,0.57,0.92,0.06,
10.183,-0.48,0.70,0.96,0.57,0.92,0.06,
10.184,-0.48,0.70,0.96,0.59,0.94,0.06,
10.184,-0.48,0.70,0.96,0.61,0.96,0.06,
10.187,-0.48,0.70,0.96,0.63,0.96,0.06,
10.193,-0.41,0.87,1.22,0.63,0.96,0.06,
10.194,-0.41,0.87,1.22,0.65,0.97,0.05,
10.195,-0.29,1.01,1.52,0.65,0.97,0.05,
10.2,-0.29,1.01,1.52,0.67,0.98,0.05,
10.201,-0.29,1.01,1.52,0.68,0.99,0.05,
10.202,-0.10,1.19,1.75,0.68,0.99,0.05,
10.202,-0.10,1.19,1.75,0.70,0.99,0.05,
10.203,-0.10,1.19,1.75,0.72,1.00,0.06,
10.204,-0.10,1.19,1.75,0.74,0.99,0.05,
10.205,0.12,1.32,1.96,0.74,0.99,0.05,
10.206,0.12,1.32,1.96,0.76,1.00,0.05,
10.207,0.12,1.32,1.96,0.77,1.00,0.06,
10.207,0.33,1.48,2.08,0.77,1.00,0.06,
10.208,0.33,1.48,2.08,0.79,1.00,0.05,
10.211,0.54,1.62,2.10,0.79,1.00,0.05,
10.212,0.54,1.62,2.10,0.81,1.00,0.06,
10.212,0.54,1.62,2.10,0.83,1.01,0.05,
10.215,0.54,1.62,2.10,0.84,1.02,0.05,
10.215,0.73,1.74,2.05,0.84,1.02,0.05,
10.218,0.73,1.74,2.05,0.86,1.02,0.05,
10.221,0.91,1.86,2.00,0.86,1.02,0.05,
10.222,0.91,1.86,2.00,0.88,1.03,0.05,
10.223,0.91,1.86,2.00,0.90,1.04,0.05,
10.225,0.91,1.86,2.00,0.92,1.04,0.05,
10.226,1.07,1.97,1.96,0.92,1.04,0.05,
10.228,1.07,1.97,1.96,0.94,1.04,0.04,
10.23,1.24,2.09,1.92,0.94,1.04,0.04,
10.231,1.24,2.09,1.92,0.96,1.04,0.04,
10.233,1.24,2.09,1.92,0.97,1.03,0.03,
10.24,1.46,2.10,1.84,0.97,1.03,0.03,
10.241,1.46,2.10,1.84,0.99,1.02,0.02,
10.242,1.46,2.10,1.84,1.00,1.01,0.01,
10.242,1.76,2.05,1.81,1.00,1.01,0.01,
10.243,1.76,2.05,1.81,1.02,0.99,-0.00,
10.243,1.76,2.05,1.81,1.04,0.96,-0.02,
10.247,2.02,1.97,1.80,1.04,0.96,-0.02,
10.248,2.02,1.97,1.80,1.06,0.93,-0.05,
10.251,2.02,1.97,1.80,1.07,0.89,-0.07,
10.252,2.20,1.87,1.79,1.07,0.89,-0.07,
10.253,2.20,1.87,1.79,1.09,0.85,-0.09,
10.253,2.20,1.87,1.79,1.11,0.81,-0.12,
10.261,2.32,1.80,1.75,1.11,0.81,-0.12,
10.262,2.32,1.80,1.75,1.13,0.77,-0.15,
10.262,2.32,1.80,1.75,1.16,0.72,-0.17,
10.263,2.40,1.75,1.69,1.16,0.72,-0.17,
10.263,2.40,1.75,1.69,1.18,0.67,-0.20,
10.264,2.40,1.75,1.69,1.20,0.61,-0.22,
10.266,2.43,1.76,1.61,1.20,0.61,-0.22,
10.267,2.43,1.76,1.61,1.22,0.56,-0.25,
10.269,2.43,1.76,1.61,1.25,0.50,-0.27,
10.272,2.41,1.78,1.51,1.25,0.50,-0.27,
10.272,2.41,1.78,1.51,1.27,0.45,-0.29,
10.274,2.41,1.78,1.51,1.29,0.39,-0.31,
10.276,2.37,1.83,1.36,1.29,0.39,-0.31,
10.276,2.37,1.83,1.36,1.31,0.34,-0.33,
10.278,2.37,1.83,1.36,1.33,0.30,-0.34,
10.281,2.29,1.92,1.16,1.33,0.30,-0.34,
10.282,2.29,1.92,1.16,1.35,0.26,-0.35,
10.283,2.29,1.92,1.16,1.37,0.22,-0.36,
10.286,2.21,2.04,0.91,1.37,0.22,-0.36,
10.287,2.21,2.04,0.91,1.38,0.20,-0.37,
10.288,2.21,2.04,0.91,1.39,0.17,-0.38,
10.291,2.08,2.18,0.64,1.39,0.17,-0.38,
10.292,2.08,2.18,0.64,1.40,0.15,-0.39,
10.294,2.08,2.18,0.64,1.40,0.14,-0.39,
10.296,1.89,2.33,0.35,1.40,0.14,-0.39,
10.297,1.89,2.33,0.35,1.40,0.15,-0.39,
10.298,1.89,2.33,0.35,1.40,0.15,-0.39,
10.301,1.66,2.50,0.13,1.40,0.15,-0.39,
10.302,1.66,2.50,0.13,1.40,0.16,-0.39,
10.304,1.66,2.50,0.13,1.39,0.18,-0.39,
10.306,1.41,2.62,-0.07,1.39,0.18,-0.39,
10.306,1.41,2.62,-0.07,1.38,0.20,-0.38,
10.308,1.41,2.62,-0.07,1.37,0.23,-0.38,
10.31,1.15,2.72,-0.20,1.37,0.23,-0.38,
10.311,1.15,2.72,-0.20,1.36,0.26,-0.37,
10.313,1.15,2.72,-0.20,1.35,0.30,-0.36,
10.316,0.90,2.80,-0.32,1.35,0.30,-0.36,
10.317,0.90,2.80,-0.32,1.34,0.34,-0.35,
10.32,0.90,2.80,-0.32,1.33,0.38,-0.34,
10.321,0.65,2.84,-0.36,1.33,0.38,-0.34,
10.322,0.65,2.84,-0.36,1.32,0.43,-0.33,
10.324,0.65,2.84,-0.36,1.31,0.48,-0.32,
10.327,0.45,2.81,-0.36,1.31,0.48,-0.32,
10.327,0.45,2.81,-0.36,1.30,0.52,-0.31,
10.329,0.45,2.81,-0.36,1.29,0.57,-0.29,
10.331,0.29,2.78,-0.33,1.29,0.57,-0.29,
10.332,0.29,2.78,-0.33,1.29,0.62,-0.28,
10.334,0.29,2.78,-0.33,1.28,0.66,-0.27,
10.343,0.16,2.72,-0.32,1.28,0.66,-0.27,
10.344,0.16,2.72,-0.32,1.27,0.71,-0.26,
10.344,0.16,2.72,-0.32,1.26,0.74,-0.25,
10.345,0.03,2.65,-0.33,1.26,0.74,-0.25,
10.345,0.03,2.65,-0.33,1.25,0.78,-0.24,
10.346,0.03,2.65,-0.33,1.24,0.82,-0.24,
10.346,-0.11,2.52,-0.44,1.24,0.82,-0.24,
10.347,-0.11,2.52,-0.44,1.23,0.86,-0.23,
10.351,-0.11,2.52,-0.44,1.22,0.90,-0.22,
10.352,-0.27,2.37,-0.60,1.22,0.90,-0.22,
10.352,-0.27,2.37,-0.60,1.21,0.93,-0.22,
10.357,-0.27,2.37,-0.60,1.20,0.97,-0.21,
10.358,-0.44,2.21,-0.82,1.20,0.97,-0.21,
10.359,-0.44,2.21,-0.82,1.19,1.01,-0.20,
10.359,-0.44,2.21,-0.82,1.18,1.04,-0.19,
10.367,-0.67,1.96,-1.03,1.18,1.04,-0.19,
10.368,-0.67,1.96,-1.03,1.16,1.07,-0.18,
10.368,-0.67,1.96,-1.03,1.14,1.10,-0.17,
10.368,-0.86,1.64,-1.21,1.14,1.10,-0.17,
10.369,-0.86,1.64,-1.21,1.13,1.13,-0.15,
10.369,-0.86,1.64,-1.21,1.11,1.14,-0.15,
10.371,-1.04,1.20,-1.30,1.11,1.14,-0.15,
10.372,-1.04,1.20,-1.30,1.09,1.16,-0.13,
10.374,-1.04,1.20,-1.30,1.07,1.16,-0.13,
10.377,-1.23,0.70,-1.43,1.07,1.16,-0.13,
10.377,-1.23,0.70,-1.43,1.05,1.16,-0.12,
10.38,-1.23,0.70,-1.43,1.02,1.15,-0.12,
10.381,-1.40,0.20,-1.48,1.02,1.15,-0.12,
10.381,-1.40,0.20,-1.48,0.99,1.12,-0.11,
10.384,-1.40,0.20,-1.48,0.96,1.10,-0.10,
10.386,-1.52,-0.21,-1.51,0.96,1.10,-0.10,
10.386,-1.52,-0.21,-1.51,0.93,1.06,-0.10,
10.39,-1.52,-0.21,-1.51,0.91,1.02,-0.10,
10.392,-1.58,-0.42,-1.49,0.91,1.02,-0.10,
10.392,-1.58,-0.42,-1.49,0.89,0.97,-0.10,
10.395,-1.58,-0.42,-1.49,0.87,0.92,-0.10,
10.397,-1.54,-0.43,-1.43,0.87,0.92,-0.10,
10.398,-1.54,-0.43,-1.43,0.85,0.86,-0.09,
10.4,-1.54,-0.43,-1.43,0.84,0.81,-0.09,
10.404,-1.45,-0.27,-1.36,0.84,0.81,-0.09,
10.405,-1.45,-0.27,-1.36,0.83,0.75,-0.09,
10.405,-1.45,-0.27,-1.36,0.83,0.70,-0.08,
10.406,-1.31,0.00,-1.30,0.83,0.70,-0.08,
10.406,-1.31,0.00,-1.30,0.83,0.65,-0.07,
10.409,-1.31,0.00,-1.30,0.85,0.60,-0.06,
10.412,-1.13,0.30,-1.21,0.85,0.60,-0.06,
10.413,-1.13,0.30,-1.21,0.86,0.56,-0.05,
10.416,-1.13,0.30,-1.21,0.87,0.52,-0.03,
10.416,-0.94,0.58,-1.13,0.87,0.52,-0.03,
10.417,-0.94,0.58,-1.13,0.89,0.48,-0.02,
10.421,-0.94,0.58,-1.13,0.91,0.44,-0.01,
10.422,-0.67,0.78,-1.15,0.91,0.44,-0.01,
10.423,-0.67,0.78,-1.15,0.93,0.41,0.00,
10.426,-0.67,0.78,-1.15,0.94,0.38,0.02,
10.427,-0.37,0.92,-1.24,0.94,0.38,0.02,
10.427,-0.37,0.92,-1.24,0.95,0.36,0.03,
10.429,-0.37,0.92,-1.24,0.96,0.34,0.03,
10.432,-0.08,1.02,-1.42,0.96,0.34,0.03,
10.433,-0.08,1.02,-1.42,0.96,0.32,0.04,
10.441,-0.08,1.02,-1.42,0.95,0.31,0.04,
10.441,0.19,1.10,-1.63,0.95,0.31,0.04,
10.442,0.19,1.10,-1.63,0.95,0.29,0.04,
10.442,0.19,1.10,-1.63,0.93,0.28,0.04,
10.443,0.47,1.14,-1.80,0.93,0.28,0.04,
10.443,0.47,1.14,-1.80,0.90,0.26,0.03,
10.444,0.47,1.14,-1.80,0.87,0.24,0.03,
10.447,0.64,1.23,-1.94,0.87,0.24,0.03,
10.448,0.64,1.23,-1.94,0.83,0.22,0.02,
10.451,0.64,1.23,-1.94,0.79,0.20,0.02,
10.452,0.77,1.34,-2.06,0.79,0.20,0.02,
10.453,0.77,1.34,-2.06,0.74,0.17,0.01,
10.463,0.77,1.34,-2.06,0.69,0.14,-0.00,
10.465,0.82,1.45,-2.07,0.69,0.14,-0.00,
10.466,0.82,1.45,-2.07,0.63,0.10,-0.01,
10.466,0.82,1.45,-2.07,0.57,0.06,-0.01,
10.467,0.80,1.49,-2.02,0.57,0.06,-0.01,
10.467,0.80,1.49,-2.02,0.50,0.01,-0.02,
10.468,0.80,1.49,-2.02,0.44,-0.03,-0.03,
10.468,0.64,1.56,-2.07,0.44,-0.03,-0.03,
10.468,0.64,1.56,-2.07,0.38,-0.08,-0.04,
10.47,0.64,1.56,-2.07,0.31,-0.12,-0.04,
10.472,0.36,1.52,-2.02,0.31,-0.12,-0.04,
10.473,0.36,1.52,-2.02,0.25,-0.16,-0.04,
10.474,0.36,1.52,-2.02,0.20,-0.19,-0.04,
10.476,-0.05,1.44,-2.14,0.20,-0.19,-0.04,
10.477,-0.05,1.44,-2.14,0.15,-0.20,-0.04,
10.478,-0.05,1.44,-2.14,0.10,-0.21,-0.03,
10.481,-0.25,1.36,-2.16,0.10,-0.21,-0.03,
10.481,-0.25,1.36,-2.16,0.06,-0.22,-0.02,
10.484,-0.25,1.36,-2.16,0.03,-0.22,-0.01,
10.487,-0.33,1.24,-2.14,0.03,-0.22,-0.01,
10.488,-0.33,1.24,-2.14,-0.00,-0.22,-0.01,
10.489,-0.33,1.24,-2.14,-0.03,-0.23,-0.01,
10.492,-0.36,1.08,-2.14,-0.03,-0.23,-0.01,
10.492,-0.36,1.08,-2.14,-0.06,-0.23,-0.01,
10.494,-0.36,1.08,-2.14,-0.08,-0.23,-0.00,
10.496,-0.41,0.86,-2.14,-0.08,-0.23,-0.00,
10.497,-0.41,0.86,-2.14,-0.11,-0.23,-0.00,
10.498,-0.41,0.86,-2.14,-0.12,-0.23,-0.01,
10.501,-0.44,0.62,-2.13,-0.12,-0.23,-0.01,
10.502,-0.44,0.62,-2.13,-0.13,-0.23,-0.02,
10.504,-0.44,0.62,-2.13,-0.14,-0.23,-0.02,
10.507,-0.48,0.35,-2.14,-0.14,-0.23,-0.02,
10.508,-0.48,0.35,-2.14,-0.15,-0.23,-0.02,
10.508,-0.48,0.35,-2.14,-0.15,-0.23,-0.03,
10.512,-0.51,0.15,-2.07,-0.15,-0.23,-0.03,
10.512,-0.51,0.15,-2.07,-0.14,-0.23,-0.03,
10.515,-0.51,0.15,-2.07,-0.14,-0.23,-0.04,
10.516,-0.53,-0.01,-1.95,-0.14,-0.23,-0.04,
10.52,-0.53,-0.01,-1.95,-0.13,-0.23,-0.05,
10.521,-0.53,-0.01,-1.95,-0.12,-0.22,-0.05,
10.524,-0.59,0.00,-1.90,-0.12,-0.22,-0.05,
10.525,-0.59,0.00,-1.90,-0.11,-0.22,-0.05,
10.525,-0.59,0.00,-1.90,-0.09,-0.21,-0.05,
10.531,-0.65,0.07,-1.84,-0.09,-0.21,-0.05,
10.532,-0.65,0.07,-1.84,-0.07,-0.21,-0.05,
10.532,-0.65,0.07,-1.84,-0.06,-0.20,-0.05,
10.533,-0.61,0.12,-1.80,-0.06,-0.20,-0.05,
10.533,-0.61,0.12,-1.80,-0.05,-0.20,-0.05,
10.543,-0.61,0.12,-1.80,-0.03,-0.20,-0.06,
10.544,-0.53,0.09,-1.90,-0.03,-0.20,-0.06,
10.544,-0.53,0.09,-1.90,-0.03,-0.20,-0.06,
10.544,-0.53,0.09,-1.90,-0.02,-0.20,-0.07,
10.545,-0.47,-0.09,-2.05,-0.02,-0.20,-0.07,
10.545,-0.47,-0.09,-2.05,-0.02,-0.21,-0.09,
10.545,-0.47,-0.09,-2.05,-0.01,-0.23,-0.11,
10.547,-0.33,-0.46,-2.06,-0.01,-0.23,-0.11,
10.547,-0.33,-0.46,-2.06,-0.02,-0.26,-0.13,
10.55,-0.33,-0.46,-2.06,-0.02,-0.30,-0.15,
10.553,-0.15,-1.08,-2.12,-0.02,-0.30,-0.15,
10.558,-0.01,-1.84,-2.21,-0.02,-0.30,-0.15,
10.558,-0.01,-1.84,-2.21,-0.03,-0.35,-0.18,
10.558,-0.01,-1.84,-2.21,-0.04,-0.41,-0.21,
10.559,-0.01,-1.84,-2.21,-0.05,-0.48,-0.24,
10.559,-0.01,-1.84,-2.21,-0.07,-0.55,-0.27,
10.562,-0.00,-2.64,-2.33,-0.07,-0.55,-0.27,
10.562,-0.00,-2.64,-2.33,-0.09,-0.64,-0.29,
10.565,-0.00,-2.64,-2.33,-0.11,-0.72,-0.31,
10.566,0.02,-3.55,-2.57,-0.11,-0.72,-0.31,
10.569,0.02,-3.55,-2.57,-0.14,-0.81,-0.32,
10.57,0.02,-3.55,-2.57,-0.15,-0.90,-0.34,
10.573,0.18,-4.53,-2.23,-0.15,-0.90,-0.34,
10.573,0.18,-4.53,-2.23,-0.16,-0.98,-0.37,
10.574,0.18,-4.53,-2.23,-0.16,-1.06,-0.39,
10.576,0.28,-5.38,-1.23,-0.16,-1.06,-0.39,
10.577,0.28,-5.38,-1.23,-0.13,-1.13,-0.42,
10.579,0.28,-5.38,-1.23,-0.10,-1.19,-0.44,
10.581,0.22,-6.02,-0.14,-0.10,-1.19,-0.44,
10.582,0.22,-6.02,-0.14,-0.05,-1.24,-0.46,
10.586,0.22,-6.02,-0.14,0.01,-1.25,-0.48,
10.587,0.10,-6.42,0.78,0.01,-1.25,-0.48,
10.588,0.10,-6.42,0.78,0.08,-1.25,-0.50,
10.589,0.10,-6.42,0.78,0.16,-1.21,-0.51,
10.592,0.03,-6.57,1.31,0.16,-1.21,-0.51,
10.593,0.03,-6.57,1.31,0.23,-1.16,-0.53,
10.594,0.03,-6.57,1.31,0.31,-1.08,-0.54,
10.596,0.24,-6.57,1.50,0.31,-1.08,-0.54,
10.597,0.24,-6.57,1.50,0.37,-0.99,-0.56,
10.599,0.24,-6.57,1.50,0.43,-0.87,-0.58,
10.602,0.67,-6.38,1.19,0.43,-0.87,-0.58,
10.603,0.67,-6.38,1.19,0.48,-0.74,-0.61,
10.606,0.67,-6.38,1.19,0.53,-0.59,-0.64,
10.607,1.04,-5.87,0.91,0.53,-0.59,-0.64,
10.608,1.04,-5.87,0.91,0.56,-0.43,-0.67,
10.61,1.04,-5.87,0.91,0.60,-0.26,-0.69,
10.613,1.34,-5.17,0.77,0.60,-0.26,-0.69,
10.613,1.34,-5.17,0.77,0.63,-0.07,-0.72,
10.614,1.34,-5.17,0.77,0.66,0.13,-0.75,
10.617,1.55,-4.60,0.78,0.66,0.13,-0.75,
10.618,1.55,-4.60,0.78,0.68,0.31,-0.78,
10.622,1.55,-4.60,0.78,0.69,0.49,-0.80,
10.623,1.04,-4.46,0.55,0.69,0.49,-0.80,
10.623,1.04,-4.46,0.55,0.69,0.66,-0.80,
10.624,1.04,-4.46,0.55,0.68,0.81,-0.78,
10.628,-0.20,-4.90,0.53,0.68,0.81,-0.78,
10.629,-0.20,-4.90,0.53,0.66,0.94,-0.75,
10.629,-0.20,-4.90,0.53,0.63,1.05,-0.69,
10.632,-1.53,-6.06,0.56,0.63,1.05,-0.69,
10.632,-1.53,-6.06,0.56,0.59,1.11,-0.63,
10.64,-1.53,-6.06,0.56,0.53,1.15,-0.57,
10.642,-2.82,-7.83,0.39,0.53,1.15,-0.57,
10.643,-2.82,-7.83,0.39,0.46,1.15,-0.49,
10.644,-2.82,-7.83,0.39,0.38,1.12,-0.40,
10.648,-3.99,-9.59,0.41,0.38,1.12,-0.40,
10.649,-5.32,-11.36,-0.19,0.38,1.12,-0.40,
10.65,-5.32,-11.36,-0.19,0.30,1.06,-0.31,
10.65,-5.32,-11.36,-0.19,0.20,0.96,-0.21,
10.651,-5.32,-11.36,-0.19,0.08,0.81,-0.09,
10.652,-5.32,-11.36,-0.19,-0.06,0.62,0.02,
10.666,-5.96,-12.36,-1.08,-0.06,0.62,0.02,
10.667,-5.96,-12.36,-1.08,-0.21,0.36,0.13,
10.668,-5.96,-12.36,-1.08,-0.40,0.04,0.24,
10.668,-6.09,-11.98,-2.67,-0.40,0.04,0.24,
10.668,-6.09,-11.98,-2.67,-0.61,-0.32,0.35,
10.669,-6.09,-11.98,-2.67,-0.85,-0.71,0.45,
10.669,-5.37,-9.54,-3.91,-0.85,-0.71,0.45,
10.669,-5.37,-9.54,-3.91,-1.07,-1.11,0.55,
10.67,-5.37,-9.54,-3.91,-1.29,-1.48,0.63,
10.67,-5.37,-9.54,-3.91,-1.47,-1.80,0.71,
10.67,-4.26,-6.13,-3.59,-1.47,-1.80,0.71,
10.671,-4.26,-6.13,-3.59,-1.59,-2.04,0.77,
10.672,-4.26,-6.13,-3.59,-1.64,-2.19,0.82,
10.673,-2.80,-2.74,-1.75,-1.64,-2.19,0.82,
10.674,-2.80,-2.74,-1.75,-1.63,-2.26,0.85,
10.677,-1.28,0.25,0.28,-1.63,-2.26,0.85,
10.677,-1.28,0.25,0.28,-1.57,-2.24,0.88,
10.68,-1.28,0.25,0.28,-1.45,-2.13,0.89,
10.683,0.09,2.57,2.01,-1.45,-2.13,0.89,
10.683,0.09,2.57,2.01,-1.29,-1.96,0.89,
10.684,0.09,2.57,2.01,-1.11,-1.74,0.88,
10.688,1.48,4.01,3.37,-1.11,-1.74,0.88,
10.694,1.48,4.01,3.37,-0.91,-1.48,0.86,
10.694,1.48,4.01,3.37,-0.71,-1.20,0.82,
10.695,2.80,4.92,4.62,-0.71,-1.20,0.82,
10.695,2.80,4.92,4.62,-0.49,-0.91,0.77,
10.696,2.80,4.92,4.62,-0.28,-0.62,0.71,
10.697,3.93,5.41,5.80,-0.28,-0.62,0.71,
10.697,3.93,5.41,5.80,-0.08,-0.35,0.64,
10.7,3.93,5.41,5.80,0.12,-0.09,0.56,
10.702,5.00,5.59,6.89,0.12,-0.09,0.56,
10.704,5.00,5.59,6.89,0.32,0.15,0.47,
10.704,5.00,5.59,6.89,0.50,0.36,0.38,
10.71,6.05,5.57,7.96,0.50,0.36,0.38,
10.711,6.05,5.57,7.96,0.68,0.53,0.28,
10.711,6.05,5.57,7.96,0.84,0.67,0.17,
10.713,6.68,5.24,8.44,0.84,0.67,0.17,
10.713,6.68,5.24,8.44,0.97,0.78,0.08,
10.715,6.68,5.24,8.44,1.08,0.85,-0.01,
10.718,6.89,4.57,8.20,1.08,0.85,-0.01,
10.718,6.89,4.57,8.20,1.16,0.89,-0.09,
10.72,6.89,4.57,8.20,1.23,0.92,-0.18,
10.723,7.07,3.68,7.59,1.23,0.92,-0.18,
10.724,7.07,3.68,7.59,1.27,0.93,-0.25,
10.724,7.07,3.68,7.59,1.30,0.93,-0.33,
10.728,7.37,2.64,6.81,1.30,0.93,-0.33,
