time,ax,ay,az,wx,wy,wz,
16.868,0.21,-2.44,-4.74,1.90,0.30,-0.33,
16.87,0.21,-2.44,-4.74,1.82,0.26,-0.32,
16.873,-0.02,-3.37,-5.56,1.82,0.26,-0.32,
16.877,-0.02,-3.37,-5.56,1.74,0.21,-0.30,
16.878,-0.02,-3.37,-5.56,1.65,0.17,-0.28,
16.878,-0.38,-4.27,-6.31,1.65,0.17,-0.28,
16.879,-0.38,-4.27,-6.31,1.55,0.13,-0.26,
16.879,-0.38,-4.27,-6.31,1.45,0.09,-0.23,
16.887,-0.38,-4.27,-6.31,1.35,0.05,-0.21,
16.888,-0.86,-5.07,-6.80,1.35,0.05,-0.21,
16.888,-0.86,-5.07,-6.80,1.25,0.00,-0.18,
16.889,-1.38,-5.74,-7.09,1.25,0.00,-0.18,
16.889,-1.38,-5.74,-7.09,1.14,-0.05,-0.15,
16.89,-1.38,-5.74,-7.09,1.02,-0.10,-0.12,
16.893,-1.92,-6.25,-7.17,1.02,-0.10,-0.12,
16.893,-1.92,-6.25,-7.17,0.91,-0.18,-0.08,
16.894,-1.92,-6.25,-7.17,0.79,-0.25,-0.06,
16.915,-2.27,-6.62,-7.09,0.79,-0.25,-0.06,
16.916,-2.27,-6.62,-7.09,0.68,-0.33,-0.03,
16.917,-2.27,-6.62,-7.09,0.56,-0.42,-0.00,
16.917,-2.35,-6.81,-7.05,0.56,-0.42,-0.00,
16.918,-2.35,-6.81,-7.05,0.43,-0.52,0.01,
16.918,-2.35,-6.81,-7.05,0.31,-0.62,0.01,
16.918,-2.20,-6.78,-7.28,0.31,-0.62,0.01,
16.919,-2.20,-6.78,-7.28,0.18,-0.72,0.01,
16.919,-2.20,-6.78,-7.28,0.04,-0.81,0.00,
16.919,-2.00,-6.57,-7.61,0.04,-0.81,0.00,
16.92,-2.00,-6.57,-7.61,-0.09,-0.91,-0.01,
16.92,-2.00,-6.57,-7.61,-0.22,-0.99,-0.03,
16.92,-1.83,-6.21,-7.78,-0.22,-0.99,-0.03,
16.921,-1.83,-6.21,-7.78,-0.35,-1.06,-0.05,
16.921,-1.83,-6.21,-7.78,-0.47,-1.12,-0.07,
16.923,-1.75,-5.80,-7.84,-0.47,-1.12,-0.07,
16.924,-1.75,-5.80,-7.84,-0.58,-1.15,-0.09,
16.924,-1.75,-5.80,-7.84,-0.68,-1.17,-0.12,
16.927,-1.66,-5.39,-7.56,-0.68,-1.17,-0.12,
16.927,-1.66,-5.39,-7.56,-0.77,-1.18,-0.14,
16.929,-1.66,-5.39,-7.56,-0.85,-1.17,-0.16,
16.933,-1.93,-4.93,-7.21,-0.85,-1.17,-0.16,
16.933,-1.93,-4.93,-7.21,-0.92,-1.14,-0.18,
16.937,-1.93,-4.93,-7.21,-0.98,-1.08,-0.19,
16.938,-2.22,-4.27,-6.91,-0.98,-1.08,-0.19,
16.938,-2.22,-4.27,-6.91,-1.03,-1.01,-0.21,
16.941,-2.22,-4.27,-6.91,-1.07,-0.95,-0.22,
16.943,-2.62,-3.56,-6.11,-1.07,-0.95,-0.22,
16.943,-2.62,-3.56,-6.11,-1.10,-0.87,-0.22,
16.945,-2.62,-3.56,-6.11,-1.11,-0.76,-0.23,
16.947,-2.60,-2.72,-5.41,-1.11,-0.76,-0.23,
16.947,-2.60,-2.72,-5.41,-1.12,-0.68,-0.24,
16.951,-2.75,-1.86,-4.47,-1.12,-0.68,-0.24,
16.952,-2.75,-1.86,-4.47,-1.12,-0.61,-0.25,
16.953,-2.75,-1.86,-4.47,-1.11,-0.54,-0.25,
16.954,-2.75,-1.86,-4.47,-1.10,-0.47,-0.25,
16.958,-2.68,-0.85,-3.75,-1.10,-0.47,-0.25,
16.959,-2.68,-0.85,-3.75,-1.08,-0.40,-0.25,
16.959,-2.68,-0.85,-3.75,-1.05,-0.31,-0.25,
16.963,-2.20,0.24,-3.00,-1.05,-0.31,-0.25,
16.963,-2.20,0.24,-3.00,-1.01,-0.26,-0.25,
16.964,-2.20,0.24,-3.00,-0.97,-0.23,-0.25,
16.972,-1.84,1.23,-1.87,-0.97,-0.23,-0.25,
16.973,-1.84,1.23,-1.87,-0.92,-0.20,-0.24,
16.973,-1.84,1.23,-1.87,-0.86,-0.17,-0.22,
16.974,-1.43,2.15,-1.15,-0.86,-0.17,-0.22,
16.974,-1.43,2.15,-1.15,-0.80,-0.14,-0.20,
16.974,-1.43,2.15,-1.15,-0.73,-0.12,-0.18,
16.979,-0.83,2.96,-0.49,-0.73,-0.12,-0.18,
16.98,-0.83,2.96,-0.49,-0.65,-0.11,-0.16,
16.981,-0.83,2.96,-0.49,-0.58,-0.09,-0.15,
16.994,-0.40,3.63,-0.35,-0.58,-0.09,-0.15,
16.994,-0.40,3.63,-0.35,-0.51,-0.06,-0.13,
16.995,-0.40,3.63,-0.35,-0.44,-0.04,-0.11,
16.995,-0.16,4.10,-0.30,-0.44,-0.04,-0.11,
16.995,-0.16,4.10,-0.30,-0.39,-0.02,-0.08,
16.995,-0.16,4.10,-0.30,-0.33,-0.01,-0.05,
16.996,-0.18,4.15,-0.36,-0.33,-0.01,-0.05,
16.996,-0.18,4.15,-0.36,-0.28,0.01,-0.03,
16.996,-0.18,4.15,-0.36,-0.24,0.02,0.01,
17.0,-0.54,3.68,-0.23,-0.24,0.02,0.01,
17.0,-0.54,3.68,-0.23,-0.20,0.03,0.04,
17.001,-0.54,3.68,-0.23,-0.17,0.03,0.09,
17.003,-1.02,2.81,0.26,-0.17,0.03,0.09,
17.003,-1.02,2.81,0.26,-0.14,0.01,0.13,
17.004,-1.02,2.81,0.26,-0.11,-0.01,0.17,
17.007,-1.43,1.62,1.00,-0.11,-0.01,0.17,
17.008,-1.43,1.62,1.00,-0.08,-0.05,0.22,
17.009,-1.43,1.62,1.00,-0.05,-0.10,0.28,
17.013,-1.70,0.11,1.63,-0.05,-0.10,0.28,
17.013,-1.70,0.11,1.63,-0.03,-0.17,0.33,
17.017,-1.70,0.11,1.63,-0.01,-0.25,0.38,
17.017,-1.76,-1.65,1.88,-0.01,-0.25,0.38,
17.018,-1.76,-1.65,1.88,0.00,-0.34,0.43,
17.021,-1.76,-1.65,1.88,0.01,-0.44,0.47,
17.023,-1.77,-3.55,1.32,0.01,-0.44,0.47,
17.023,-1.77,-3.55,1.32,0.01,-0.54,0.51,
17.025,-1.77,-3.55,1.32,0.01,-0.62,0.54,
17.026,-1.84,-5.48,0.66,0.01,-0.62,0.54,
17.027,-1.84,-5.48,0.66,0.00,-0.68,0.56,
17.029,-1.84,-5.48,0.66,-0.01,-0.74,0.57,
17.032,-1.75,-7.19,-0.06,-0.01,-0.74,0.57,
17.033,-1.75,-7.19,-0.06,-0.03,-0.80,0.56,
17.034,-1.75,-7.19,-0.06,-0.07,-0.87,0.55,
17.037,-1.89,-8.07,-1.23,-0.07,-0.87,0.55,
17.038,-1.89,-8.07,-1.23,-0.13,-0.95,0.54,
17.044,-1.89,-8.07,-1.23,-0.20,-1.03,0.54,
17.045,-2.01,-8.00,-2.22,-0.20,-1.03,0.54,
17.046,-2.01,-8.00,-2.22,-0.28,-1.09,0.55,
17.046,-2.01,-8.00,-2.22,-0.35,-1.14,0.55,
17.047,-1.38,-7.33,-2.26,-0.35,-1.14,0.55,
17.048,-1.38,-7.33,-2.26,-0.42,-1.16,0.55,
17.05,-1.38,-7.33,-2.26,-0.48,-1.17,0.54,
17.053,0.12,-6.43,-1.75,-0.48,-1.17,0.54,
17.053,0.12,-6.43,-1.75,-0.55,-1.17,0.51,
17.054,0.12,-6.43,-1.75,-0.61,-1.16,0.47,
17.058,1.53,-5.22,-1.23,-0.61,-1.16,0.47,
17.059,1.53,-5.22,-1.23,-0.66,-1.14,0.42,
17.059,1.53,-5.22,-1.23,-0.69,-1.13,0.35,
17.063,2.43,-3.55,-0.32,-0.69,-1.13,0.35,
17.064,2.43,-3.55,-0.32,-0.70,-1.12,0.29,
17.067,2.43,-3.55,-0.32,-0.70,-1.11,0.22,
17.068,2.79,-1.62,0.31,-0.70,-1.11,0.22,
17.068,2.79,-1.62,0.31,-0.67,-1.08,0.15,
17.07,2.79,-1.62,0.31,-0.64,-1.04,0.09,
17.073,2.83,0.19,0.71,-0.64,-1.04,0.09,
17.073,2.83,0.19,0.71,-0.58,-0.96,0.02,
17.074,2.83,0.19,0.71,-0.50,-0.86,-0.03,
17.078,2.75,1.77,1.61,-0.50,-0.86,-0.03,
17.078,2.75,1.77,1.61,-0.41,-0.73,-0.09,
17.085,2.75,1.77,1.61,-0.28,-0.58,-0.14,
17.086,2.88,2.99,3.62,-0.28,-0.58,-0.14,
17.086,2.88,2.99,3.62,-0.13,-0.40,-0.20,
17.087,2.88,2.99,3.62,0.04,-0.21,-0.27,
17.087,3.14,3.94,6.02,0.04,-0.21,-0.27,
17.088,3.14,3.94,6.02,0.23,-0.01,-0.34,
17.093,3.14,3.94,6.02,0.43,0.19,-0.41,
17.093,3.24,4.72,7.86,0.43,0.19,-0.41,
17.094,3.24,4.72,7.86,0.64,0.40,-0.49,
17.097,3.24,4.72,7.86,0.85,0.60,-0.56,
17.112,2.80,5.34,8.76,0.85,0.60,-0.56,
17.113,2.80,5.34,8.76,1.05,0.79,-0.63,
17.113,2.80,5.34,8.76,1.25,0.97,-0.69,
17.114,2.23,5.70,8.89,1.25,0.97,-0.69,
17.114,2.23,5.70,8.89,1.44,1.15,-0.73,
17.114,2.23,5.70,8.89,1.62,1.34,-0.77,
17.114,1.36,5.92,8.35,1.62,1.34,-0.77,
17.115,1.36,5.92,8.35,1.78,1.51,-0.80,
17.115,1.36,5.92,8.35,1.93,1.68,-0.81,
17.115,0.39,5.79,7.61,1.93,1.68,-0.81,
17.116,0.39,5.79,7.61,2.07,1.83,-0.81,
17.116,0.39,5.79,7.61,2.19,1.97,-0.80,
17.118,-0.39,5.11,6.94,2.19,1.97,-0.80,
17.119,-0.39,5.11,6.94,2.29,2.09,-0.78,
17.12,-0.39,5.11,6.94,2.38,2.22,-0.76,
17.123,-1.06,4.06,5.97,2.38,2.22,-0.76,
17.123,-1.06,4.06,5.97,2.47,2.35,-0.73,
17.125,-1.06,4.06,5.97,2.53,2.44,-0.70,
17.128,-1.26,2.61,5.52,2.53,2.44,-0.70,
17.128,-1.26,2.61,5.52,2.58,2.49,-0.66,
17.133,-1.26,2.61,5.52,2.62,2.53,-0.62,
17.134,-1.34,0.98,4.68,2.62,2.53,-0.62,
17.134,-1.34,0.98,4.68,2.63,2.54,-0.59,
17.138,-1.34,0.98,4.68,2.63,2.54,-0.54,
17.138,-1.34,0.98,4.68,2.61,2.52,-0.50,
17.139,-1.24,-0.69,3.93,2.61,2.52,-0.50,
17.14,-1.24,-0.69,3.93,2.57,2.49,-0.46,
17.143,-0.93,-2.06,3.34,2.57,2.49,-0.46,
17.143,-0.93,-2.06,3.34,2.53,2.45,-0.41,
17.145,-0.93,-2.06,3.34,2.47,2.41,-0.36,
17.151,-0.34,-3.02,3.01,2.47,2.41,-0.36,
17.152,-0.34,-3.02,3.01,2.41,2.38,-0.31,
17.152,-0.34,-3.02,3.01,2.34,2.34,-0.26,
17.153,0.44,-3.37,2.93,2.34,2.34,-0.26,
17.153,0.44,-3.37,2.93,2.27,2.33,-0.22,
17.156,0.44,-3.37,2.93,2.21,2.33,-0.19,
17.157,1.26,-3.21,3.29,2.21,2.33,-0.19,
17.158,1.26,-3.21,3.29,2.16,2.31,-0.16,
17.16,1.26,-3.21,3.29,2.11,2.31,-0.15,
17.163,1.84,-2.73,3.68,2.11,2.31,-0.15,
17.167,1.84,-2.73,3.68,2.07,2.29,-0.13,
17.168,1.84,-2.73,3.68,2.04,2.26,-0.12,
17.169,2.08,-2.07,3.91,2.04,2.26,-0.12,
17.169,2.08,-2.07,3.91,2.01,2.21,-0.12,
17.17,2.08,-2.07,3.91,1.98,2.16,-0.12,
17.173,1.95,-1.33,3.93,1.98,2.16,-0.12,
17.174,1.95,-1.33,3.93,1.96,2.09,-0.11,
17.174,1.95,-1.33,3.93,1.94,2.00,-0.11,
17.178,1.55,-0.61,3.83,1.94,2.00,-0.11,
17.178,1.55,-0.61,3.83,1.92,1.91,-0.11,
17.18,1.55,-0.61,3.83,1.91,1.80,-0.11,
17.187,1.55,-0.61,3.83,1.89,1.69,-0.10,
17.188,1.00,0.09,3.65,1.89,1.69,-0.10,
17.189,1.00,0.09,3.65,1.88,1.57,-0.09,
17.189,0.48,0.66,3.56,1.88,1.57,-0.09,
17.19,0.48,0.66,3.56,1.87,1.45,-0.08,
17.19,0.48,0.66,3.56,1.86,1.32,-0.06,
17.196,0.16,1.04,3.45,1.86,1.32,-0.06,
17.197,0.16,1.04,3.45,1.85,1.19,-0.05,
17.197,0.16,1.04,3.45,1.84,1.06,-0.03,
17.198,0.16,1.04,3.45,1.83,0.95,-0.02,
17.198,0.02,1.26,3.19,1.83,0.95,-0.02,
17.214,0.02,1.26,3.19,1.82,0.85,0.00,
17.214,0.17,1.29,2.83,1.82,0.85,0.00,
17.215,0.17,1.29,2.83,1.80,0.77,0.02,
17.215,0.17,1.29,2.83,1.79,0.70,0.03,
17.218,0.51,1.14,2.41,1.79,0.70,0.03,
17.218,0.51,1.14,2.41,1.77,0.65,0.05,
17.218,0.51,1.14,2.41,1.75,0.61,0.06,
17.218,1.04,0.91,1.89,1.75,0.61,0.06,
17.218,1.04,0.91,1.89,1.73,0.59,0.08,
17.219,1.04,0.91,1.89,1.70,0.58,0.09,
17.219,1.60,0.71,1.35,1.70,0.58,0.09,
17.219,1.60,0.71,1.35,1.67,0.58,0.10,
17.219,1.60,0.71,1.35,1.63,0.60,0.11,
17.223,2.16,0.47,0.82,1.63,0.60,0.11,
17.223,2.16,0.47,0.82,1.60,0.63,0.11,
17.226,2.16,0.47,0.82,1.56,0.67,0.12,
17.227,2.64,0.27,0.35,1.56,0.67,0.12,
17.227,2.64,0.27,0.35,1.52,0.71,0.13,
17.231,2.64,0.27,0.35,1.48,0.76,0.13,
17.234,3.03,0.17,0.09,1.48,0.76,0.13,
17.234,3.03,0.17,0.09,1.45,0.81,0.13,
17.235,3.03,0.17,0.09,1.41,0.86,0.13,
17.237,3.29,0.05,0.16,1.41,0.86,0.13,
17.238,3.29,0.05,0.16,1.38,0.90,0.13,
17.24,3.29,0.05,0.16,1.35,0.93,0.13,
17.242,3.36,-0.09,0.50,1.35,0.93,0.13,
17.242,3.36,-0.09,0.50,1.32,0.94,0.12,
17.246,3.36,-0.09,0.50,1.29,0.94,0.11,
17.247,3.22,-0.28,0.90,1.29,0.94,0.11,
17.248,3.22,-0.28,0.90,1.27,0.92,0.10,
17.251,3.22,-0.28,0.90,1.25,0.89,0.09,
17.255,2.86,-0.58,1.02,1.25,0.89,0.09,
17.256,2.86,-0.58,1.02,1.24,0.87,0.08,
17.256,2.86,-0.58,1.02,1.23,0.84,0.06,
17.258,2.38,-0.81,1.24,1.23,0.84,0.06,
17.258,2.38,-0.81,1.24,1.22,0.80,0.05,
17.261,2.38,-0.81,1.24,1.22,0.75,0.03,
17.263,1.98,-1.08,1.43,1.22,0.75,0.03,
17.264,1.98,-1.08,1.43,1.23,0.69,0.01,
17.268,1.98,-1.08,1.43,1.23,0.62,-0.02,
17.269,1.52,-1.19,1.66,1.23,0.62,-0.02,
17.27,1.52,-1.19,1.66,1.23,0.54,-0.04,
17.27,1.52,-1.19,1.66,1.24,0.45,-0.05,
17.274,1.12,-1.04,1.67,1.24,0.45,-0.05,
17.275,1.12,-1.04,1.67,1.24,0.36,-0.07,
17.275,1.12,-1.04,1.67,1.23,0.29,-0.09,
17.279,0.81,-0.97,1.05,1.23,0.29,-0.09,
17.28,0.81,-0.97,1.05,1.21,0.24,-0.11,
17.28,0.81,-0.97,1.05,1.20,0.21,-0.13,
17.285,0.55,-0.75,0.39,1.20,0.21,-0.13,
17.286,0.55,-0.75,0.39,1.18,0.20,-0.15,
17.286,0.55,-0.75,0.39,1.17,0.18,-0.17,
17.288,0.55,-0.75,0.39,1.16,0.18,-0.20,
17.289,0.55,-0.75,0.16,1.16,0.18,-0.20,
17.291,0.55,-0.75,0.16,1.15,0.19,-0.23,
17.295,0.51,-0.76,0.02,1.15,0.19,-0.23,
17.295,0.51,-0.76,0.02,1.14,0.20,-0.25,
17.296,0.51,-0.76,0.02,1.13,0.21,-0.28,
17.305,0.50,-0.73,0.07,1.13,0.21,-0.28,
17.306,0.50,-0.73,0.07,1.13,0.23,-0.31,
17.306,0.50,-0.73,0.07,1.12,0.26,-0.33,
17.306,0.50,-0.73,0.07,1.11,0.30,-0.35,
17.307,0.56,-0.75,-0.14,1.11,0.30,-0.35,
17.307,0.56,-0.75,-0.14,1.10,0.34,-0.37,
17.313,0.33,-0.43,-0.09,1.10,0.34,-0.37,
17.313,0.33,-0.43,-0.09,1.10,0.39,-0.38,
17.314,0.33,-0.43,-0.09,1.09,0.43,-0.38,
17.314,0.13,-0.16,-0.29,1.09,0.43,-0.38,
17.315,0.13,-0.16,-0.29,1.08,0.47,-0.39,
17.316,0.13,-0.16,-0.29,1.06,0.53,-0.39,
17.331,0.13,-0.16,-0.29,1.04,0.57,-0.38,
17.332,-0.13,0.05,-0.60,1.04,0.57,-0.38,
17.332,-0.13,0.05,-0.60,1.01,0.62,-0.38,
17.333,-0.12,0.12,-0.96,1.01,0.62,-0.38,
17.333,-0.12,0.12,-0.96,0.99,0.66,-0.38,
17.333,-0.12,0.12,-0.96,0.96,0.68,-0.37,
17.334,-0.37,0.62,-0.66,0.96,0.68,-0.37,
17.334,-0.37,0.62,-0.66,0.94,0.69,-0.35,
17.334,-0.37,0.62,-0.66,0.91,0.70,-0.33,
17.334,-0.47,0.74,-0.84,0.91,0.70,-0.33,
17.334,-0.47,0.74,-0.84,0.88,0.71,-0.32,
17.336,-0.47,0.74,-0.84,0.85,0.73,-0.31,
17.338,-0.54,0.85,-0.96,0.85,0.73,-0.31,
17.339,-0.54,0.85,-0.96,0.82,0.74,-0.29,
17.34,-0.54,0.85,-0.96,0.80,0.74,-0.28,
17.343,-0.56,0.96,-0.90,0.80,0.74,-0.28,
17.343,-0.56,0.96,-0.90,0.77,0.75,-0.27,
17.345,-0.56,0.96,-0.90,0.74,0.75,-0.26,
17.349,-0.41,0.83,-1.02,0.74,0.75,-0.26,
17.35,-0.41,0.83,-1.02,0.71,0.76,-0.25,
17.35,-0.41,0.83,-1.02,0.69,0.77,-0.25,
17.353,-0.48,1.03,-0.82,0.69,0.77,-0.25,
17.353,-0.48,1.03,-0.82,0.68,0.78,-0.23,
17.356,-0.48,1.03,-0.82,0.67,0.78,-0.21,
17.358,-0.51,1.04,-0.45,0.67,0.78,-0.21,
17.358,-0.51,1.04,-0.45,0.66,0.78,-0.20,
17.36,-0.51,1.04,-0.45,0.65,0.78,-0.18,
17.365,-0.46,0.94,-0.36,0.65,0.78,-0.18,
17.366,-0.46,0.94,-0.36,0.64,0.79,-0.17,
17.366,-0.46,0.94,-0.36,0.64,0.80,-0.15,
17.368,-0.37,0.78,-0.25,0.64,0.80,-0.15,
17.369,-0.37,0.78,-0.25,0.64,0.82,-0.14,
17.37,-0.37,0.78,-0.25,0.64,0.84,-0.13,
17.372,-0.24,0.66,-0.13,0.64,0.84,-0.13,
17.377,-0.24,0.66,-0.13,0.64,0.86,-0.11,
17.378,-0.24,0.66,-0.13,0.65,0.89,-0.09,
17.378,-0.02,0.47,-0.10,0.65,0.89,-0.09,
17.379,-0.02,0.47,-0.10,0.65,0.92,-0.08,
17.388,-0.02,0.47,-0.10,0.66,0.94,-0.07,
17.389,0.20,0.24,0.09,0.66,0.94,-0.07,
17.39,0.20,0.24,0.09,0.68,0.96,-0.06,
17.39,0.20,0.24,0.09,0.68,0.99,-0.05,
17.39,0.53,-0.12,-0.07,0.68,0.99,-0.05,
17.391,0.53,-0.12,-0.07,0.70,1.02,-0.05,
17.391,0.53,-0.12,-0.07,0.71,1.04,-0.05,
17.397,0.46,-0.02,0.12,0.71,1.04,-0.05,
17.397,0.46,-0.02,0.12,0.72,1.05,-0.05,
17.398,0.46,-0.02,0.12,0.73,1.05,-0.04,
17.398,0.41,-0.04,0.24,0.73,1.05,-0.04,
17.416,0.41,-0.04,0.24,0.73,1.03,-0.03,
17.417,0.41,-0.04,0.24,0.74,1.01,-0.02,
17.417,0.42,-0.06,0.17,0.74,1.01,-0.02,
17.417,0.42,-0.06,0.17,0.74,0.98,-0.01,
17.417,0.42,-0.06,0.17,0.74,0.97,-0.00,
17.418,0.55,-0.18,-0.04,0.74,0.97,-0.00,
17.418,0.55,-0.18,-0.04,0.73,0.94,-0.01,
17.418,0.55,-0.18,-0.04,0.72,0.92,-0.01,
17.418,0.48,0.02,-0.08,0.72,0.92,-0.01,
17.419,0.48,0.02,-0.08,0.72,0.88,-0.00,
17.419,0.48,0.02,-0.08,0.71,0.83,0.00,
17.419,0.35,0.24,0.11,0.71,0.83,0.00,
17.419,0.35,0.24,0.11,0.71,0.79,0.01,
17.42,0.35,0.24,0.11,0.70,0.73,0.02,
17.424,0.40,0.26,0.27,0.70,0.73,0.02,
17.424,0.40,0.26,0.27,0.70,0.67,0.02,
17.425,0.40,0.26,0.27,0.69,0.61,0.03,
17.428,0.41,0.33,0.38,0.69,0.61,0.03,
17.428,0.41,0.33,0.38,0.69,0.55,0.03,
17.432,0.41,0.33,0.38,0.69,0.49,0.03,
17.433,0.48,0.42,0.42,0.69,0.49,0.03,
17.435,0.48,0.42,0.42,0.69,0.44,0.04,
17.436,0.48,0.42,0.42,0.69,0.39,0.04,
17.439,0.62,0.48,0.46,0.69,0.39,0.04,
17.44,0.62,0.48,0.46,0.69,0.34,0.05,
17.441,0.62,0.48,0.46,0.70,0.30,0.05,
17.443,0.81,0.49,0.54,0.70,0.30,0.05,
17.444,0.81,0.49,0.54,0.70,0.26,0.05,
17.448,1.02,0.46,0.54,0.70,0.26,0.05,
17.449,1.02,0.46,0.54,0.71,0.22,0.04,
17.449,1.02,0.46,0.54,0.71,0.20,0.04,
17.451,1.02,0.46,0.54,0.72,0.17,0.03,
17.453,1.21,0.44,0.53,0.72,0.17,0.03,
17.454,1.21,0.44,0.53,0.73,0.15,0.02,
17.456,1.21,0.44,0.53,0.74,0.14,0.01,
17.46,1.39,0.44,0.52,0.74,0.14,0.01,
17.46,1.39,0.44,0.52,0.75,0.13,0.00,
17.461,1.39,0.44,0.52,0.76,0.12,-0.01,
17.465,1.51,0.45,0.46,0.76,0.12,-0.01,
17.466,1.51,0.45,0.46,0.77,0.12,-0.02,
17.466,1.51,0.45,0.46,0.79,0.13,-0.03,
17.468,1.62,0.35,0.35,0.79,0.13,-0.03,
17.469,1.62,0.35,0.35,0.80,0.13,-0.04,
17.471,1.62,0.35,0.35,0.81,0.15,-0.06,
17.474,1.61,0.33,0.31,0.81,0.15,-0.06,
17.475,1.61,0.33,0.31,0.83,0.15,-0.07,
17.477,1.61,0.33,0.31,0.85,0.16,-0.07,
17.478,1.45,0.35,0.28,0.85,0.16,-0.07,
17.478,1.45,0.35,0.28,0.86,0.17,-0.08,
17.481,1.45,0.35,0.28,0.88,0.18,-0.10,
17.485,1.23,0.37,0.20,0.88,0.18,-0.10,
17.486,1.23,0.37,0.20,0.89,0.19,-0.10,
17.486,1.23,0.37,0.20,0.90,0.19,-0.11,
17.491,1.23,0.37,0.20,0.91,0.20,-0.11,
17.491,0.93,0.38,0.05,0.91,0.20,-0.11,
17.492,0.93,0.38,0.05,0.92,0.20,-0.11,
17.494,0.62,0.39,-0.09,0.92,0.20,-0.11,
17.495,0.62,0.39,-0.09,0.93,0.21,-0.11,
17.495,0.62,0.39,-0.09,0.94,0.21,-0.11,
17.505,0.43,0.29,-0.34,0.94,0.21,-0.11,
17.506,0.43,0.29,-0.34,0.95,0.21,-0.12,
17.507,0.43,0.29,-0.34,0.95,0.21,-0.11,
17.507,-0.00,0.49,-0.33,0.95,0.21,-0.11,
17.508,-0.00,0.49,-0.33,0.96,0.20,-0.10,
17.508,-0.00,0.49,-0.33,0.97,0.18,-0.09,
17.509,-0.41,0.67,-0.46,0.97,0.18,-0.09,
17.513,-0.41,0.67,-0.46,0.97,0.17,-0.08,
17.513,-0.41,0.67,-0.46,0.98,0.15,-0.07,
17.514,-0.41,0.67,-0.46,0.98,0.14,-0.06,
17.514,-0.62,0.67,-0.73,0.98,0.14,-0.06,
17.531,-0.62,0.67,-0.73,0.97,0.13,-0.05,
17.531,-0.62,0.67,-0.73,0.97,0.12,-0.03,
17.532,-0.83,0.66,-0.91,0.97,0.12,-0.03,
17.532,-0.83,0.66,-0.91,0.97,0.11,-0.02,
17.532,-0.99,0.64,-1.05,0.97,0.11,-0.02,
17.533,-0.99,0.64,-1.05,0.97,0.09,-0.01,
17.533,-0.99,0.64,-1.05,0.96,0.09,0.00,
17.533,-0.93,0.39,-1.32,0.96,0.09,0.00,
17.533,-0.93,0.39,-1.32,0.95,0.09,0.01,
17.534,-0.93,0.39,-1.32,0.95,0.08,0.03,
17.534,-1.21,0.59,-1.15,0.95,0.08,0.03,
17.534,-1.21,0.59,-1.15,0.95,0.07,0.05,
17.535,-1.21,0.59,-1.15,0.95,0.06,0.07,
17.539,-1.17,0.51,-1.33,0.95,0.06,0.07,
17.54,-1.17,0.51,-1.33,0.94,0.06,0.08,
17.542,-1.17,0.51,-1.33,0.94,0.07,0.10,
17.543,-1.06,0.40,-1.56,0.94,0.07,0.10,
17.544,-1.06,0.40,-1.56,0.93,0.08,0.11,
17.547,-1.06,0.40,-1.56,0.92,0.10,0.12,
17.55,-0.95,0.34,-1.79,0.92,0.10,0.12,
17.55,-0.95,0.34,-1.79,0.91,0.12,0.13,
17.551,-0.95,0.34,-1.79,0.90,0.15,0.14,
17.553,-0.80,0.27,-2.03,0.90,0.15,0.14,
17.554,-0.80,0.27,-2.03,0.89,0.18,0.15,
17.556,-0.80,0.27,-2.03,0.88,0.21,0.17,
17.559,-0.62,0.12,-2.24,0.88,0.21,0.17,
17.56,-0.62,0.12,-2.24,0.86,0.25,0.17,
17.562,-0.62,0.12,-2.24,0.85,0.28,0.18,
17.564,-0.41,-0.13,-2.35,0.85,0.28,0.18,
17.564,-0.41,-0.13,-2.35,0.83,0.31,0.18,
17.569,-0.41,-0.13,-2.35,0.81,0.34,0.19,
17.569,-0.41,-0.13,-2.35,0.79,0.38,0.19,
17.569,-0.22,-0.45,-2.39,0.79,0.38,0.19,
17.572,-0.22,-0.45,-2.39,0.77,0.41,0.19,
17.577,-0.22,-0.45,-2.39,0.75,0.44,0.18,
17.577,-0.09,-0.77,-2.40,0.75,0.44,0.18,
17.577,-0.09,-0.77,-2.40,0.74,0.46,0.18,
17.581,-0.09,-0.77,-2.40,0.72,0.49,0.17,
17.581,-0.02,-1.06,-2.38,0.72,0.49,0.17,
17.582,-0.02,-1.06,-2.38,0.71,0.52,0.17,
17.587,0.00,-1.25,-2.35,0.71,0.52,0.17,
17.588,0.00,-1.25,-2.35,0.69,0.54,0.16,
17.588,0.00,-1.25,-2.35,0.68,0.56,0.15,
17.588,0.00,-1.37,-2.34,0.68,0.56,0.15,
17.589,0.00,-1.37,-2.34,0.67,0.58,0.15,
17.592,0.00,-1.37,-2.34,0.67,0.60,0.14,
17.594,0.02,-1.41,-2.35,0.67,0.60,0.14,
17.594,0.02,-1.41,-2.35,0.66,0.61,0.13,
17.596,0.02,-1.41,-2.35,0.65,0.62,0.13,
17.599,0.02,-1.40,-2.40,0.65,0.62,0.13,
17.599,0.02,-1.40,-2.40,0.64,0.63,0.13,
17.601,0.02,-1.40,-2.40,0.64,0.64,0.13,
17.604,0.13,-1.43,-2.40,0.64,0.64,0.13,
17.605,0.13,-1.43,-2.40,0.63,0.64,0.13,
17.606,0.13,-1.43,-2.40,0.61,0.64,0.12,
